0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
(-496.5789153247024+1451.233601108339j),(-178.9777922257797+217.2308762805286j),(-119.56259222871552+114.95402516712625j),(256.1371495366845-111.37847227811645j),(-332.8566358191715-865.328808341073j),(7.716258630082848+580.2457330548665j),(-156.52857537629302+693.93864833666j),(62.046167745063485-219.57008208759714j),(102.25029880676561-20.68482145185726j),(57.85113747644459-405.62238117859005j),(-303.1293054606426+116.93561001753642j),(128.458276488122+121.95748987536535j),(-169.2240618924111+112.16578511276441j),(385.5776783715239-23.753610071230696j),(-61.36689994764993+239.02392167149196j),(619.6027349290457-87.2645405415742j),(-86.91912070502349+113.26249930723327j),(-338.7455216839569+11.977926571364605j),(-215.67500799778372-28.63519089464114j),(-56.80705490627497+186.4980268652722j),(796.9886226215797+11.047781107369246j),(-114.31152817314705+313.13912789291066j),(227.84615726015363+55.712891256558805j),(97.59482962539641+493.99075391087695j),(28.06234926133675+66.51793405277294j),(-622.4054730615487+460.7352261219098j),(-113.76527652546565+35.59795165655362j),(-328.512062476103+1116.1599740953345j)
(-275.72697713586604+1551.0327398478112j),(70.0333926626679+142.94994717892394j),(-99.65323629867555+188.49770671283704j),(7.485405951652638+197.81548240109834j),(193.96724915811683+205.0057982423623j),(313.63897440227925+687.7171285414995j),(4.49966947947064+231.32750089385172j),(-326.86875528257247+233.61042758354938j),(-24.59357667028189+120.65720564962169j),(128.99419740733583-333.75582594877415j),(-263.89990134668824+202.87679265549946j),(50.94920675236631-200.6353388104351j),(-68.11574916877635+168.30732789833246j),(-294.7695580126274+423.87914183914484j),(39.81408420480102+4.589023350122602j),(132.72749144857244+150.90192238027203j),(6.320675233405382+285.48345007810235j),(-6.7773396456059345+103.77804571459671j),(856.4682087113143+46.5819402762736j),(21.64207671690656+117.62983844307257j),(-358.99953330426206+152.25550140769678j),(101.23461627700885+156.69221866835449j),(142.28782233847937+132.25400154034833j),(391.532238977657+195.14136091694036j),(81.26814398078682-144.8411340855721j),(255.11864450155235+860.7905904891718j),(59.72319970931085+66.10624012743222j),(-20.263516014015067-248.13426403550665j)
(-107.48720322963345+1258.910244701572j),(-38.01320321000503+316.9553341420059j),(-124.81816910137968+22.386830294264428j),(155.47636818709543-194.52789848115458j),(-591.5390394338187+91.06408497300333j),(565.7156841689264+183.86980369668936j),(-262.0005886079093+278.9271392565197j),(-11.476818221856092-37.551921457898175j),(208.1774274676893-56.173568291003676j),(42.83413613634656-402.28517222364275j),(187.07322626914583+607.8716924140131j),(675.2789615509355+10.171826603529098j),(124.25825955509958-21.294503395715196j),(-305.6654893543364-477.45129428799726j),(-166.22424277647679+222.7139616499785j),(-474.61993253795754+489.65797536518767j),(73.85195713092071+228.1284360714144j),(29.25913798209831-46.77303173786811j),(-268.9747677256728+453.36050796763084j),(29.988150271688482+58.53481911168626j),(-258.91641552907186+123.31189829372806j),(-262.6918096844188-23.6214036329975j),(-70.93649419120857-30.46362789798036j),(35.78006874335301+110.03608106701137j),(-54.250687526893444+69.26295493911925j),(16.362501289602278-355.62872857865557j),(121.89226214866744+94.83127558201159j),(247.38945862306537+412.0378058058916j)
(-199.0266669550292+1787.0502363463202j),(-71.25783489356809+91.30946863564918j),(-17.403672275968006+50.20677716696946j),(-16.773796309998602-45.68020629308103j),(-749.0329838604998+920.2619624515789j),(-502.28822562444964-155.81033065802023j),(-174.24785801119128+42.88577072806129j),(102.49753354901168+198.2951466613689j),(142.98074602410725+52.581947416370895j),(9.017502868840666-585.1768671065884j),(-138.5229778751791-85.71163954236954j),(-457.4276389331628-575.9957347105103j),(93.37063818933962+117.7789696067698j),(48.52326418643361+212.61700955564493j),(-17.572769295879425+268.1199055275979j),(99.69555470717751+378.80284909039574j),(24.389669262094003+87.43530025642985j),(-240.99650857508868+110.94042468928228j),(115.2143407433582+640.293021098852j),(-55.63469316533724+158.37497838870058j),(70.48389597367805+80.98330267576216j),(-92.17583922777453+65.34913642773745j),(55.70220907704561-12.255337818256976j),(240.19365883488717+251.08065132142974j),(3.561437738363111+245.8208839483973j),(-200.34094483338868+172.56372172238116j),(49.17344571085505+144.35300509960962j),(985.0209056217154+337.7948808898964j)
(-3.533602287829126+1381.7005491019045j),(95.41917474967454+82.59491736038137j),(-30.77216897484118+54.63599981725383j),(54.09071366237595+133.45789413569872j),(-890.1945396686938-977.6195819846773j),(-545.3640067545953-625.5384608747247j),(191.34334853757719+332.96815348483005j),(2.5536783851732707-155.29942640950833j),(121.43776370361275-34.79330388074868j),(145.32088048298928-350.8427013091431j),(-78.37516903964388+256.5065337089378j),(-95.106181565528+124.68677736950553j),(57.769132964684786+102.12799440810898j),(-81.85501650466085-124.86036069503439j),(-11.949355696281373-173.33599685621243j),(-83.12739707080436+212.49807815972144j),(-275.07342697687227-16.729812849992072j),(15.770836879923536+273.87379072611645j),(-216.48006671439816+273.3556777905184j),(-67.58410192112797+61.51425773247536j),(-65.10659933413899+146.56749830356375j),(-619.2292298551943-182.87465464933393j),(-500.5253982273264-6.326875634615021j),(102.43175329777023+306.35771410638404j),(-75.08497489644037+79.85710888495339j),(66.36580708295196-338.9021843312862j),(22.268581527296647+121.5927955939394j),(520.9321993058154+490.8462206217746j)
(-7.548853419655643+1458.7651583013794j),(115.56573422321435+236.19477656137036j),(-32.32115487376791+108.53698305225998j),(-26.86266439566907+49.46406549105501j),(-203.5522815858542+55.15336552371281j),(-282.30813342773945-410.7635400153831j),(-39.482609084444675+49.10721356860401j),(185.27687980544988+181.04798936944837j),(217.20494710035496-26.72476362754469j),(178.39335783011254-440.6074395882124j),(-16.18593060896319+284.62031775762955j),(470.40265554642656+296.570925715915j),(79.972069237602+256.49385749022167j),(110.97011364262607+615.0602263947357j),(68.63342156741919+333.8178883016104j),(-218.63858847716847+423.0922149856708j),(47.110654893876244+244.88781853766162j),(180.34257074807624+183.01941752341492j),(-91.29338671137543+347.4717963813527j),(162.63438793009664+265.260332453838j),(-174.68037311461512-386.0868955189501j),(-132.81781891925357-221.38039025796866j),(161.88946601697967-163.58088549641545j),(94.35419140329032+243.0542052519j),(-54.9027542835388+12.545867204991737j),(-56.40418062530989-260.82829370028924j),(70.08860469070055+133.29306373724825j),(-79.01989574810091+446.74859575687805j)
(-64.34771969369467+1208.1791897683997j),(-38.374687923070724-140.46673412805603j),(7.031531951348143+99.24826435993555j),(151.42667533100212+117.6936732230235j),(609.4734283843075-90.3019735236746j),(-362.0443824508874-189.22307731061233j),(200.6578130808948+108.11572897184459j),(-54.15241840550334+273.3349511795514j),(165.66178447667608+126.46124836256325j),(-72.26382823010672-454.4371860625992j),(437.6010090885625+379.27759215042033j),(875.8588314441827+501.28527653833055j),(73.76124003925293+59.57423182860197j),(-310.89337345717604-172.39626758873203j),(-154.67672153609647+101.20823881450264j),(-623.7647338126344+222.56121193269792j),(81.99328474288995+133.66322404110068j),(94.70805564010357+21.68395921895319j),(-204.82468074094254+172.7026365351395j),(36.13081879597871+83.18113088678064j),(357.67587052931435+46.15644889843787j),(-0.6682227266780956+123.21960678329714j),(-209.67265850406056+18.698814304584033j),(449.41208225831497+506.25014609804794j),(-78.48835889718703+122.81189862682976j),(127.95657520075792-100.4677318356141j),(-15.069642516448312+119.34435332287478j),(-154.89192890487425+521.9503043749044j)
(239.05618728484114+1651.7471790831314j),(-98.09954370580067+190.0289882298033j),(-4.310335131091961+103.13411466519551j),(117.19223847914907-14.129022092756472j),(-244.81375839347402-474.13391900086174j),(361.3953434597472-720.1664029518489j),(89.34004663697601+121.44789316168624j),(191.58523927821966+182.86191687674318j),(-183.95354409307583-2.8357058148977785j),(9.830540159353575-540.2931799984328j),(-165.83344940494294+49.06381365129363j),(290.73768460638144+212.17151010159387j),(55.13544682661336+103.4313954057435j),(-52.999723812267575+391.1723109801554j),(-181.00526585410853-61.36338763673268j),(106.27486557321208-37.20790652282335j),(-209.93385733961713+356.84324029639777j),(94.33383726520924+94.52439456779894j),(6.773185214698515+544.9273368171588j),(49.67981392344586+69.69990472749635j),(26.095081131645202+767.64764295848j),(111.17256467237394+531.5654194428342j),(55.46306995158693+334.2427970487957j),(276.32149834616575+310.9312055981992j),(-127.55178816548414-81.5364154286076j),(114.69988538461189+728.7983334041685j),(-8.160702513673641+82.19629498172048j),(-1037.4498955715603+65.07011082506779j)
(-118.41757285941276+1249.4066449786114j),(223.94795162265063+145.79070462762002j),(-88.53063271593714-12.84453270318113j),(64.64232703528114-102.92091388645743j),(-351.1337121075828-1.9424439203675092j),(-404.5807686375683-1059.3372751259224j),(-148.10474401738315+14.082888209360704j),(32.223033591373905+225.0953305845178j),(53.03607877974264+14.547428081821636j),(255.45013854407162-393.3472731335941j),(-51.51304033138149-289.68338405614577j),(334.7451985542582+13.680058627722474j),(-46.69761489938128+105.52341742629494j),(-268.0584578473331-244.66084331352727j),(-39.072795607626176+161.59590147988627j),(-204.44144386325797-2.8319407129702086j),(-103.15022954393271+354.42709956228157j),(23.818226462841267+192.73978564160666j),(-197.40173377751398+106.18812128987872j),(-208.12636275675936+150.90665148444805j),(1440.2463904291826+286.892200234534j),(175.87569651998638+1087.692269456111j),(75.05104133149052+195.60076560680125j),(90.35074637185562+391.0115866888104j),(12.568254659909826-38.43041385794817j),(-31.590296590375374+129.8459552237416j),(-52.01710491492895+99.12500879654215j),(-187.09858606237663+334.7786174146448j)
(242.41072045316469+1212.9670265857385j),(140.66633718255525+108.62188858002037j),(-75.51494007265433-94.47885511136064j),(113.41971150692154+87.16933323088816j),(-723.5900547847264+682.6038848107382j),(106.67577024925208+741.7792978368964j),(-182.1278254581498-0.2314224352547285j),(66.62471912219326-77.5611157755597j),(-153.46498742018684+53.95805227503894j),(-6.241451172064757-429.46044643331646j),(-97.9158347760931+59.2528845064017j),(-517.8123551323235+570.306783513094j),(-64.97983023442544+56.53414800591014j),(-32.762190144386295+134.05185035731188j),(-30.411228920344456+218.1854075021106j),(-69.11849045784493+426.07011199197314j),(-59.563809859753974+176.86803169500138j),(-53.6375822771397-64.23677804604296j),(-42.31353904890102+119.57479205198052j),(-56.893246926741085+91.34584897225193j),(306.29353333089216-21.153432128837267j),(-146.59405034741758+161.9990612890067j),(264.2612790443493+505.5441422561401j),(308.0393587528365+567.8077022927798j),(26.252281043596668+186.1867185841848j),(281.1737426321006-259.70522678309123j),(103.27461598127479+86.72128923313801j),(426.94333363400915-719.924390311253j)
(-61.11486442438763+1143.7846772494595j),(-255.2453849302201+32.149400045509935j),(-109.64636021244269+90.33077117922926j),(131.35663341297214-51.2294178012325j),(1101.4452752143181+623.0672075551353j),(241.80999160420242-23.21771446018164j),(-31.3822282743688+239.41387680667867j),(-473.04669833418916+141.02357866572277j),(22.02854411866133+79.09255040499215j),(156.20615356438225-639.8366221103172j),(-23.26341232523714+71.89697715204989j),(-0.8118696174367415+114.98198492034604j),(57.48586552699226+35.40592310137731j),(195.01443470846675-222.0245489424503j),(-92.24571935114227+45.70790871384895j),(236.3919216963759+327.2838476553188j),(-146.57778599179755+88.37404678318711j),(-84.09644415256389+8.232683434218416j),(294.3798478678632+203.9617517869628j),(-69.97149781603753+66.56912599002425j),(-247.57374621269014+221.39242543482231j),(18.09246092581202+337.92924597969363j),(-257.9529383325032-133.7621177177645j),(134.67529442296473+251.91857701530753j),(-9.15032659469557+178.16456406835653j),(67.86289064192965-116.78488838339439j),(-20.250024840143396+33.87552285963511j),(284.74019649243075-313.50906771211896j)
(222.8713405344788+1474.2782209141878j),(141.9710999950803+139.8611228241935j),(94.49953078022463+61.395657941912305j),(85.74448354116299-12.156192588416545j),(59.91493306231769-179.98430935051127j),(68.5804673622124-254.05442866633334j),(56.884104192318546+319.78908485930975j),(-266.37195139254777+416.8753153431017j),(-53.5522921032657-5.634932037921544j),(202.87846909090587-591.7902645973588j),(293.9030030576562+112.66408340519581j),(510.22986989052174+266.2185472898476j),(13.034673372413181+172.43024085574314j),(65.57060894495999+452.04421686995954j),(138.1539589606375+85.82681278681605j),(52.08897158004811+207.10387210986528j),(157.02186883300033-7.150837679763754j),(-63.31383513555511+109.6799229577893j),(315.1525433466095+324.8517353651948j),(-51.9275912821513+125.24295086171861j),(479.88427026169893+267.0277030792854j),(400.4780721065756+295.82132641321573j),(133.83022567747162+543.2659240750527j),(110.87598336062183+453.53389505533244j),(80.61904383833894+211.31827033284407j),(111.48039267703552+314.61853045311085j),(-76.20285050788993+56.145949166623154j),(-25.013780202413727+348.179972254953j)
(59.6551855103171+1545.8219458824678j),(-226.40578213843128-197.35856128391845j),(-118.92455089354075+83.10694155044303j),(11.488477301628905-78.69225839427818j),(576.3386524361375+178.7874795274945j),(463.468119688431+571.8343966826206j),(-62.76419286182045-316.56940637652025j),(-67.49966357192238-68.8581336318432j),(-200.6969142210687+104.91014982682447j),(114.65255676748966-647.6395284749391j),(98.08852406332244-216.28251254868087j),(-608.2138885281639+466.5171465272812j),(-98.11185926366397+144.91189089954122j),(274.2402516753036-31.3447577046405j),(-7.989711900154134+407.38870553171347j),(24.68331177671098-355.96677975674925j),(41.66423657841824-60.65138320426183j),(-94.2329582980974-113.52170888582788j),(291.58645916798014+246.9875734110334j),(-75.65102291093399+79.7549393926663j),(267.6695363492952+210.7215340821764j),(-189.4630810022602+219.4357670357041j),(203.35098216226197+310.089932314034j),(64.2304360506555+568.8204816686092j),(6.172792640168836+184.86261278908125j),(141.4447525050034+394.2513166729059j),(-5.37034419616748+119.17661111383478j),(715.4592862378772+286.8582908818855j)
(67.85633895499996+1465.5072348324975j),(17.110403778307955+113.41130283941754j),(-117.1263930540465+183.7379211055079j),(54.075729020697906+64.66745037448696j),(294.65679001110675+149.04606358931812j),(-803.6645737970749+336.2234227989909j),(-109.84351926571117-16.152880356361493j),(110.3546175782044+13.72061085167013j),(222.49933294568427-9.095716442059029j),(-18.05704005492663-741.8270797945986j),(-62.6905420889143+451.15918463056846j),(-142.0663075554014-292.29939378940827j),(-95.97447278583877+19.884836409686045j),(16.802708518392137+598.2043457194551j),(23.674667653742972+234.32269923364981j),(-109.89510039318156+470.2324307436911j),(251.85745583673406+169.81474395293503j),(-152.1084695228426+290.3860369867485j),(-312.5380663569322+203.04859217871854j),(-16.642957610555868+128.02836094982484j),(-157.4110190502713-87.5518386627748j),(-1.7169471641652763+582.2832164206269j),(-241.36183281358853+75.72419917712375j),(-52.156199238356294+375.7447506934339j),(31.66133144442756+95.42340019359887j),(-213.8576734793303+680.8493918582512j),(9.216765450263438+149.3363877357924j),(1.3618928211014918-31.38248471002791j)
(-361.4135056159903+1521.0838707432122j),(177.5079513652563-44.953281012873845j),(12.843301995574166+18.575901303910996j),(4.871130416175788-156.4436429757037j),(5.876887636007268+190.71583692211385j),(-1288.9433230172344-766.3226666184564j),(-22.946230018525284+135.58056418697515j),(30.6111252879316+430.11704416914074j),(88.61401342707268+84.70409366649358j),(275.1833167483308-967.4318122551175j),(-21.87337672785179+338.8842991026212j),(126.38791219687891-161.0645769825585j),(-56.60446271803107+177.29570602030026j),(-285.20129979920875-122.62959335885125j),(-175.5111805249894+169.59339242244027j),(436.2593674727468+358.94932903362087j),(15.6325538002975-56.80223718020693j),(70.17719329590955+173.114986045215j),(-99.74939684199171-399.51766055995336j),(40.7653698117831+89.73933449046444j),(-116.53433205771626-120.18158865222267j),(-572.3960651367101+21.050299337961178j),(-78.04520126092257+180.12927353329985j),(248.89264793116627+378.43837687599574j),(-38.716721183217714+247.2063473669249j),(-45.89845324973521+244.51360251983607j),(54.74789880526896-30.080919961984364j),(-67.5351264131964-391.6842650616088j)
(316.0891600477189+1302.1455492820896j),(-80.24942550559444+212.83296654233504j),(-82.51626513194151+216.44590754575324j),(27.756889224634392+276.1062384379121j),(304.43309875968544+145.77586226710616j),(821.9371521260041+688.0749246611205j),(133.79765682556354-52.31192702563419j),(-103.97173501209909+250.50370697885762j),(133.60817322143885+152.88304415842902j),(68.31352316829066-399.0687645912734j),(-98.3805147271778+593.5719151456117j),(-496.96492054822625+356.76069722159014j),(47.48339291627963+141.29981525884455j),(-52.6627917655635+373.4371107517435j),(-108.5359071114699+169.4029038215641j),(-334.1491401708622-489.961507822627j),(-33.48525859700112+279.30979772943954j),(3.6236250546701285+318.7228505653467j),(-409.8535349019712-23.94421247847174j),(40.91107947510113+73.55011330975844j),(-677.0275641760052+245.25807030279543j),(-134.10257958112334-426.5039815634443j),(198.1319821922002+26.492056637152245j),(48.342946487372956+189.04061293253199j),(90.42163617248343+272.0539665378691j),(396.2919922433284+3.7612606095503907j),(-48.08727051866208+30.339687993636062j),(925.012142081011+784.3564018780036j)
(-371.1724568426289+1761.4338177366444j),(-54.39688119086736-58.62891015095488j),(-30.391779561467274+129.8746041102936j),(44.477580740295934-91.07900150793554j),(585.2151422812385-153.24210300136826j),(-600.1058342653632-14.360595399294112j),(-92.20984240407392+649.3643676989066j),(81.16340183063608+312.8879366877653j),(-117.99276405428805+130.26281731417907j),(116.7811963289075-589.1171659468093j),(108.59350806614248+411.93647588571935j),(361.96575999759807-672.1021319367712j),(20.31391269752021+249.0563239304047j),(-407.1897474828934+226.520795097676j),(-18.700637393125362+53.489784229232214j),(-19.956784164665805-98.10307338063376j),(153.11981117750065+72.96454566791567j),(-40.06252355009951-22.778613484493576j),(8.827925625124863+239.9134727886252j),(-48.22186459391423+147.96717956510247j),(108.03241185811589-123.95937223023725j),(405.51576077235995+58.21748992308778j),(-2.2134300446214183+34.64053548637389j),(211.66323280182314+591.302965874821j),(56.76826399809988+257.7924147461596j),(63.01175204940205-228.3557406346671j),(8.443414413143728+157.61120086838412j),(325.2845832670414+236.21843031435435j)
(-385.7096002609396+1298.1722600473386j),(-150.1455658902164+52.72342617886579j),(-36.068082669489286+143.28924925301772j),(68.88012008253759+23.200162081180082j),(367.9771871751375+90.22212708826481j),(-876.0687870354276+268.20823688513855j),(-133.8669709181645+52.583758584938096j),(-125.72641805150761+230.69289842653484j),(58.46160701663325+46.39863490403229j),(-1.9209605061220714-563.4556233624371j),(84.44447701406034+267.5272663226775j),(-758.3811677506337-197.95354591251066j),(-13.237704175160843+135.32922714549477j),(-157.14571896827374-403.3391474183086j),(75.9931205532589+32.890629345075354j),(-273.41296856985446+213.55827332027138j),(93.45087508615393+328.31090811133413j),(123.89943131459222-181.34517406163684j),(206.01615090738778+201.53549825185382j),(-14.995626592390636+234.22439690599856j),(-455.4870177624207+116.52459573880776j),(6.177451207381409-297.2274025872348j),(-277.0856045421215+34.11609385352273j),(287.82474243118713+492.205184225681j),(86.99303537341211+249.07975944443456j),(79.35899765388535+185.01938399249389j),(-49.56968343512631+102.71276658919192j),(-287.98625429226604+503.91908625849874j)
(121.94391362401802+1368.2556135690447j),(62.90346055268901+2.6179990971359075j),(-4.967399477968343+51.10321406219418j),(103.47790086699683+52.6329468869568j),(898.8606220639863-322.28119766992836j),(-733.187736636839-812.4640690346773j),(-418.58043587116845-80.4189554782181j),(67.39513289836236+159.16490769346956j),(-122.74774166117663-69.58833913340777j),(143.12953066838872-630.7093362466225j),(-221.33658483861427+110.49536526955808j),(-397.8649726283561+248.28770153378684j),(81.83281394620417+116.24689715345903j),(770.8859741297047+464.7014332169988j),(-143.57165059714066+55.69279314705091j),(-25.396281427911163+251.72542844104737j),(159.1152030858725-178.81542745955517j),(-36.34848201357454+42.14619265276724j),(-275.1622676857942-20.857100974392097j),(38.88275550924163+125.60479967399101j),(583.9411613490461+376.1160426374713j),(-393.9434414519965+171.93419840926572j),(-453.57439921042123+80.96476805461242j),(422.6051118157584+518.9935638758591j),(-91.86314739272461+71.71525033634987j),(269.80586738318425+287.010528603294j),(6.4105991311535035+107.07349417374508j),(447.7205636142389+33.973753248713365j)
(-122.65031986540998+1996.472926341783j),(189.99784678259493-155.55263573490925j),(-156.66197719267439+67.5882626347875j),(-69.03254882411477+122.39558779143431j),(-93.96305507126158-78.9843920876649j),(450.64310594023664-287.4321912661941j),(-321.0616295543973+441.6129940466476j),(-89.42815146971861-31.670236290749926j),(-132.13780324306572+180.9270092490724j),(186.6571802756448-581.6755716262157j),(-100.03515162101121-183.97300114294046j),(478.36971479027625+168.55652779816512j),(34.60436923011548+133.33075077117792j),(-98.31295632523961-37.02880187499409j),(96.39355595543248+54.82954589115275j),(95.97885156926168+227.12620921396535j),(165.67581269911398+89.68613446620657j),(122.09980059503687-31.122142260804367j),(262.3071803426078+268.5322258139206j),(-60.726091297122366+151.74421157866095j),(612.1913035089251+285.9863910289679j),(7.8592866650424185+468.73133446496377j),(-275.1954883430176-282.22520790846016j),(454.33683280736113+479.0319681389634j),(46.15663018743999-119.07952161224796j),(-228.99861320296964+503.9064288574932j),(-130.8551653896211+163.91524441552951j),(1413.8635953340297-423.86151425733385j)
(-324.11427110050863+1171.7161744945915j),(239.06216760173993-60.15177828894048j),(41.51309747089363+137.75653259226056j),(-21.438223159418158-19.470043685371195j),(-239.6958491550929-309.0609007519905j),(-830.8452919003942+236.19145075692575j),(-317.1827495633538+455.24220727676766j),(16.25213398824326+170.37061626819013j),(-53.90364011872134+189.8917758036514j),(116.4804887410163-583.7006659845907j),(192.18495865522982+90.14529203003752j),(-540.9037880859273+461.2339638387632j),(43.880221472084486+36.3102572086334j),(27.220771873798185+273.9728947826868j),(-8.76927312355474-42.8061748323189j),(-364.28156862413016+56.41926694508663j),(94.61124881929663+3.361913192465636j),(231.1681904001871+43.20992198978456j),(86.02540900716076+259.6520078889789j),(7.37980268039928+161.29944091402376j),(112.50956671274298+126.85442998926703j),(-322.214932861576+409.30580808833474j),(347.6458271974475-117.42948091109923j),(377.21027864156713+401.08394803616943j),(2.0540370874787186+164.0852374701983j),(708.1484937617915+626.5947205117043j),(22.11983750389254+156.33657308617023j),(-208.66803440114927+90.19541189696145j)
(204.41695820734458+1979.4411014212878j),(17.562393416687883+282.73201164738384j),(-112.2278843342267+26.797360764775476j),(128.68549067158074-5.592682649322114j),(145.07528175968991-223.11798609838593j),(-885.125067787011-269.8791614266902j),(87.02051010490823+72.16622842092056j),(-103.07306627011076+276.1413912853975j),(3.1603036616747886+115.47048552819342j),(27.062451190848606-408.0344149846276j),(160.36069452127822+7.03575256224579j),(-177.96155021141522+504.1100705516001j),(-91.06298620641246-40.73077122728955j),(435.1973503769159-600.5933836289892j),(183.68330377057464+62.232124975108036j),(-222.73458766390013+160.1481715793209j),(49.33031311009154+131.29464994875434j),(-116.68347060476026+95.75441351371524j),(31.141015840484215+1043.2669763547287j),(-36.58069999749614+92.77919606848059j),(932.7508167178435+108.84750283706921j),(320.3270349228769+182.9174084924034j),(33.674798980835476+451.1322186401789j),(207.28762962185192+443.15993364571284j),(72.49653770004534+43.18845891210049j),(416.4068125096792-536.2094293578722j),(57.80858423213613+64.67491980095485j),(297.8708271510159+208.9198818808245j)
(677.850004714317+1479.62141219359j),(-4.266141522965427-74.61655194871446j),(6.00319349144911+17.337213406591673j),(-50.24598879100881+79.52074452315696j),(95.89115750522751-35.53535733980834j),(124.09746552490287+787.0622823556843j),(-160.2072048056939+520.4093081402682j),(138.78715254780082-144.92230171992765j),(90.31431769789197+245.33585748462303j),(127.29573495637601-207.31879560297568j),(2.851561944628884-30.025832483925598j),(127.4754763185133-171.94328885129744j),(6.826248751775893+90.61599262982327j),(226.11146424337494+158.27287855643522j),(-104.32379661614596+148.8041720382148j),(-128.86829256353212+291.3026357592413j),(-99.65984775299876+168.85809923228408j),(201.00871077985448+412.3399114268584j),(144.74131645149237-386.7949551587733j),(131.0197892605247+154.47732382490312j),(-276.6951519092331+474.42675702272777j),(301.34457652693436+291.1904171372478j),(21.31623559197783-82.18505555593075j),(247.14892785825805+517.6256137057362j),(-55.76022800203782+291.74582760526744j),(165.01386002201616+503.6426692479912j),(5.820169030926991+62.21684457557933j),(962.9182444498692+445.9830430660249j)
(-181.81971619757678+1633.2430211195187j),(-141.20579653605773-79.50870518641818j),(-28.239761722498997-44.50927119846847j),(-175.01352146001364+29.486491207688914j),(454.07329670156423+303.9927860152276j),(-426.73933238652353+694.6453962685191j),(-97.49783990496508+126.64457898668934j),(309.3726024443213+146.0929634938932j),(-119.07936318644943+153.4799893284537j),(-0.1555911298655701-717.823909239097j),(-137.13076879681284+639.4576701709468j),(-264.08186794948597+717.566223643071j),(-22.70646866680454+129.18274072190206j),(245.49387786698298-56.907158110328965j),(108.8707675177161+277.56612909524574j),(-60.41668380267993-312.7350736010185j),(111.81803464390941+24.872715213239417j),(95.1720702033308+236.11216136775602j),(-186.6233934359484+201.53747529236102j),(95.1824790435021-8.337912338454316j),(-393.4223075208188-681.701937347905j),(-393.40243254901543-154.73660924092894j),(149.75282937829888+177.71479472940473j),(162.18524538337124+417.04529140005934j),(-103.37548939948374-24.202390530643015j),(-49.90849159554318-153.03126262531578j),(-25.713253360851922+183.1500138629491j),(311.10893948237936-767.8020968779717j)
(-41.70958130564759+1800.5685348245397j),(91.36150134598847+132.5685759495359j),(-121.4491680177207-5.625333979482093j),(126.73615444902862-46.46537974284888j),(155.34147744776283+411.4691574068335j),(-695.2401042009396+155.26000562430056j),(-264.9106681205026-169.24124448628163j),(70.83030878461886+102.95343893290737j),(85.25084830784226-41.58975590932772j),(127.22674148803253-400.974251624399j),(242.02032873008147-411.5577686744499j),(38.904018186695794-12.626466514141157j),(72.16682047546874+145.63740093317847j),(286.4410865917098-211.2278726253178j),(-64.57774098412938+115.93391338102401j),(0.26228506067036506-120.16960751186753j),(86.37595294086168+110.93005677614065j),(15.711042644141344+174.16422895733353j),(-12.705820698020489-436.57442504321534j),(-197.85607124085618+153.59299377446882j),(271.6507152164695+262.0747759157141j),(77.98202928232695-111.62436580392148j),(130.44543091492756-219.7815804814694j),(252.3890622027675+370.88015376286023j),(167.59489634965075+95.05036627846744j),(-33.08238298228389+615.9346951476532j),(67.62313516642735+193.24555055583278j),(-3.4481193992019143+446.37675770305225j)
(275.28664052679596+1454.3733096328124j),(74.01826896519196+101.23703578381071j),(-110.12816473740077+110.3340842682419j),(-179.2558645328504-53.40548142308478j),(37.71636168260011-458.15680046804226j),(30.609573609522158-330.3420101415345j),(-42.56054293823945-91.70006723558981j),(348.93143726823837+106.23233456304152j),(70.93890669334087+71.35709337600616j),(38.2147270290061-694.2779343858641j),(134.80475183595172-97.59560591598961j),(-154.34234596519946+647.4400671368033j),(38.87485213588752+144.4594913381078j),(295.5982314215544+313.0391502595277j),(-192.4982073985284+577.4933749267012j),(-123.16906246296139+73.99701826468117j),(48.845021245550015+219.40189092667742j),(172.84682649666775+111.4430133554813j),(104.21931680271246+157.74631955278835j),(149.33958746342523+60.133144410293994j),(-241.9817100940063+176.13633331630786j),(183.080615502794+114.91789948908013j),(-11.365408124804617-357.64101543462493j),(76.24128717527674+660.758311776857j),(73.97057900891105+132.49857263738545j),(-320.22430664482-106.70210726253947j),(33.70716993573842+71.0900528438649j),(5.154173269650528-592.2343466197023j)
