0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2.470571854,0.0018560766,-0.0407557901,-0.3173577076,0.0047496442,-0.0251767254,0.0686502641,-0.0036570772,-0.0162252567,-2.3045281489,-0.1849803899,0.121956147,0.0091894383,-0.0367772229,0.0099451562,-0.004355952,0.0045828899,0.0351806596,-0.0304707438,-0.0164262231,-0.0139438769,-0.0114768992,-0.2280814863,0.5032145213,-0.0041812794,-0.0814941467,-0.0178980264,0.1078903012
2.6205997254,-0.0222580682,-0.1263596956,-0.3457404244,0.0701348185,0.1478235397,0.0026908896,-0.073444264,-0.0700678767,-1.6296035502,-0.2897929651,-0.0343187935,-0.0401826428,-0.0497999238,-0.0419316815,-0.099773162,-0.032288585,-0.0095053451,0.0585372646,-0.0548963894,-0.0952734106,-0.0685119561,-0.1877999557,0.4386338021,-0.0715125212,0.0959264523,-0.0525189813,-0.0387663
2.8550939541,-0.0825030319,-0.1285605587,-0.3757444229,-0.1906963784,-0.0135661608,-0.0702227695,-0.0120697095,-0.1285757887,-1.1210941176,-0.1776343393,-0.0155846149,-0.0426290034,-0.079954601,-0.061028619,-0.0553570443,-0.0982992493,-0.0250193292,0.0766206062,-0.0407586228,-0.0734412976,-0.0332192665,-0.2214195487,0.3721698929,-0.0527399056,-0.0351620159,-0.0512162211,-0.1173878366
3.1434563172,-0.0442630905,-0.1075611471,-0.4179992192,-0.0984157859,-0.1601394239,-0.039274861,-0.0392230251,-0.1223990203,-0.7781491896,-0.2097166529,-0.1371474243,-0.0581405716,-0.0660730134,-0.0497636387,-0.0357668072,-0.039139015,-0.0882817822,-0.1020154428,-0.0766771869,-0.1242674681,0.0391251958,-0.3423174374,0.3298643812,-0.1151324157,-0.0581985507,-0.1005238798,-0.1018598447
3.2790914635,-0.1271397098,-0.0657725696,-0.4250402543,-0.1073049562,-0.1172331593,-0.0397108356,-0.0661751542,-0.1938665101,-0.6485770256,-0.2392495927,0.076858284,-0.0884881707,-0.0790866471,-0.1026581722,-0.1087077745,-0.0989199229,-0.0411021095,-0.1140420435,-0.0977130218,-0.1302122245,-0.0429428806,-0.2943494185,0.306430582,-0.1390906733,-0.0112448243,-0.1123814049,-0.1713712739
3.4971804447,-0.1292951773,0.0559461855,-0.384770731,-0.187721846,-0.1153831996,0.0021884519,-0.0701215913,-0.2286676084,-0.5423374425,-0.2417705204,-0.0967919841,-0.1036156772,0.0073264021,-0.1264783576,-0.0139267065,-0.1057293378,-0.0548864376,-0.0650193819,-0.0717468018,-0.0697298714,-0.0601211842,-0.3563003422,0.271817026,-0.1787013881,-0.2262303645,-0.101482881,-0.3036296776
3.6297530268,-0.1244704546,0.1254622706,-0.4200351172,-0.1802948187,-0.2498626309,-0.1344682947,-0.1071037487,-0.1637478231,-0.5003403994,-0.1291193074,-0.128165925,-0.1482260363,-0.0232460239,-0.1027262786,0.0433616944,-0.1447643589,-0.0620867139,-0.05649354,-0.1292994498,-0.1069967771,-0.1359190434,-0.3039141214,0.2088503521,-0.1448957865,-0.1754796769,-0.1270268602,-0.2087441572
3.5423038199,-0.1734054161,0.190155858,-0.4471059692,-0.1098204367,-0.3163435078,-0.2405747815,-0.2022542231,-0.0567239464,-0.4882018266,-0.1586159249,-0.1164329602,-0.109972182,-0.1164303679,-0.0577169531,0.031126115,-0.0959819606,-0.130364315,-0.1488281871,-0.1263583246,-0.1556665342,-0.0581829858,-0.2337902419,0.2337374479,-0.0812873278,-0.0703464552,-0.1074466201,-0.195471793
3.6109450184,-0.1083437098,0.1302581114,-0.4240021434,-0.1771191598,-0.3042268916,-0.2179128788,-0.1194004934,-0.0848724236,-0.3898584203,-0.1813280252,-0.1432255651,-0.1231444817,-0.1335667113,-0.123061311,-0.0014601449,-0.1108687104,-0.1090204403,-0.0353779765,-0.1096555057,-0.0939281583,-0.1416674865,-0.2383358953,0.1781938883,-0.0456509551,-0.1194484463,-0.1064318101,-0.2774892733
3.5222642992,-0.1704685937,0.0773905211,-0.4178440313,-0.2165986323,-0.2498660009,-0.2096796779,-0.1606668724,-0.1117281297,-0.3955853765,-0.1089561864,-0.1689416179,-0.1356880729,-0.0367230521,-0.1694238736,0.0565492401,-0.1828892054,-0.1025017103,-0.043889339,-0.1373965128,-0.0055489292,-0.1107978405,-0.2070265952,0.1586486618,-0.1158108392,-0.1044514957,-0.1278305201,-0.1245396173
3.5419821362,-0.1596928143,0.0695534814,-0.3957204511,-0.055721064,-0.0875642112,-0.1649489903,-0.1147165164,-0.1408037779,-0.3925400558,-0.1530609976,-0.1650455028,-0.1290972898,-0.1236760199,-0.1717020757,0.0322071144,-0.1473047116,-0.1093847125,-0.073454241,-0.1254400659,-0.1225860029,-0.1005870369,-0.2483714698,0.1409967038,-0.0975149961,-0.1489594763,-0.117950387,-0.2388965691
3.6157232554,-0.1682204443,0.0207444645,-0.342803146,-0.2388334155,-0.1043117214,-0.1330789015,-0.0814190485,-0.1197429126,-0.3760850791,-0.1348663587,-0.2400940956,-0.1557207432,-0.1111860589,-0.1489763677,0.0552683452,-0.1250266501,-0.1134450467,-0.0913707466,-0.1286006581,-0.1862352967,-0.1013782514,-0.1411237808,0.2138336087,-0.1384236907,-0.2055741766,-0.1207978841,-0.1982551984
3.5722800731,-0.1474213261,-0.05757252,-0.3315177257,-0.2765266978,-0.1239079444,-0.1534752596,-0.1489176713,-0.1192208156,-0.3909744991,-0.0793294223,-0.2039911418,-0.1615444981,-0.1054653997,-0.1312077375,0.0712547615,-0.1507822273,-0.1082934076,-0.0633890748,-0.1242769098,-0.0977389545,-0.1090988721,-0.1831693016,0.1881812148,-0.1472020475,-0.154450501,-0.1414635126,-0.1207785816
3.538356952,-0.2098392744,-0.0228410228,-0.3264493836,-0.2534935653,-0.1668662747,-0.093531294,-0.1033287764,-0.1484965694,-0.3696646219,-0.1874990587,-0.1202069945,-0.1117996765,-0.0606989034,-0.0961160885,0.0283784443,-0.1444041183,-0.1006599092,-0.144234379,-0.1385084731,-0.0529943268,-0.0731472187,-0.2408197863,0.1928913356,-0.1025362223,-0.1510811446,-0.1024706479,-0.2379390016
3.4516982234,-0.1431697843,-0.0455858527,-0.3386003389,-0.1003760886,-0.1595085435,-0.1484085275,-0.1282004485,-0.1406118131,-0.3483304083,-0.1691620264,-0.1060539242,-0.1248965007,-0.0471660506,-0.1039507123,0.037580873,-0.1772011275,-0.1628196364,-0.0966176312,-0.1206609585,-0.0156858278,-0.0574211879,-0.2697752697,0.1416680345,-0.1380472934,-0.3620201039,-0.1118956473,-0.0147814276
3.5368048429,-0.1784305939,-0.0329350174,-0.3537140792,-0.174167639,-0.3422064378,-0.0909980312,-0.1363348509,-0.1546353334,-0.3557575381,-0.1061950504,-0.3309746712,-0.1040810384,-0.1200702239,-0.1501983554,0.107913848,-0.0974191051,-0.1181884655,-0.1420659966,-0.0865558368,-0.0822131824,-0.0689252552,-0.1193810468,0.1309613534,-0.1345481271,-0.1066274019,-0.1107122848,-0.0783444818
3.558318627,-0.1253396538,-0.0126235962,-0.3756868426,-0.2026012758,-0.0159813115,-0.0626429003,-0.1413688056,-0.1792998539,-0.3452682009,-0.0791215792,-0.0888937446,-0.1112462664,-0.1328418161,-0.1679901924,0.0714060487,-0.1538652441,-0.1320278114,-0.022279712,-0.1588256286,-0.2822902689,-0.0847551252,-0.1921826436,0.1014752068,-0.1590238734,-0.0695840607,-0.1427732814,-0.2926861937
3.3925567223,-0.0809631516,0.0080736417,-0.3160968818,-0.0786393657,-0.1371706723,-0.1579722869,-0.1422879994,-0.1987962735,-0.352774919,-0.1734942793,-0.1587532412,-0.1442855918,-0.0548579721,-0.163353949,0.0649501525,-0.1323884728,-0.1380243419,-0.0854915182,-0.1266170379,-0.1163949294,-0.0609355546,-0.2196286307,0.0779893117,-0.1206496741,-0.1139316752,-0.1214411428,-0.1486202671
3.4188277291,-0.0694020941,0.0298453848,-0.3544635045,-0.0681781669,-0.1037131477,-0.1903549821,-0.1748652542,-0.1049033888,-0.3361727162,-0.1637434146,-0.1292369681,-0.1373545563,-0.1066967248,-0.1206652269,0.0271792929,-0.1127553612,-0.1365164841,-0.0892452733,-0.1189376155,-0.1957499912,-0.0992163443,-0.1884721422,0.0994678366,-0.1111379192,-0.191173005,-0.0962766327,-0.1760893297
3.5432189146,-0.1253385213,-0.0010883249,-0.3297415537,-0.1886833594,-0.1541700555,-0.1989985573,-0.0985476029,-0.1338844141,-0.3503684864,-0.1239792037,-0.2283620249,-0.147222441,-0.0758795162,-0.1242056508,0.0959665568,-0.1175426992,-0.1240381005,-0.0061326972,-0.144957576,-0.2329525274,-0.0507521445,-0.2284637962,0.103688445,-0.0990163222,-0.1227362701,-0.1260696957,-0.2097423753
3.4741890314,-0.1285661168,0.0287438637,-0.2974169751,-0.265027372,-0.1202264897,-0.1226398396,-0.1245299686,-0.1276957291,-0.292189248,-0.1030279735,-0.2883094426,-0.1281403269,-0.0823545937,-0.1607898223,0.0513855593,-0.16282612,-0.1710572783,-0.0860786921,-0.1488408818,-0.0956149834,-0.1030991277,-0.147986831,0.0943243079,-0.1276392434,-0.191803739,-0.1283301628,-0.0444518048
3.4146285678,-0.123091823,0.009728194,-0.31859906,-0.0513294727,-0.0756694467,-0.1890981977,-0.1231784324,-0.112586682,-0.3102739404,-0.1518254959,-0.2374601065,-0.1492473723,-0.0385157233,-0.1141713576,0.1033300597,-0.1290439799,-0.1495339119,-0.1604395885,-0.1451747263,-0.210185943,0.0192310992,-0.1659122103,0.0339478983,-0.0842797027,-0.1959693904,-0.1276056632,-0.2176735921
3.4800648116,-0.1288923001,0.0020967463,-0.3027674474,-0.3012345313,-0.1895514696,-0.095722647,-0.1395217142,-0.1618367838,-0.3164099135,-0.1521077662,-0.0841082299,-0.1262588592,-0.0271016599,-0.1439871389,0.0159869944,-0.0978725946,-0.1581767843,-0.0085808212,-0.1190471655,-0.2564010008,-0.0696549397,-0.1948170167,0.0986978867,-0.1141250937,-0.1847506042,-0.1044666037,-0.1194533537
3.4451599512,-0.1194038808,0.0220648933,-0.2658215786,-0.2807495262,-0.1852687754,-0.072103487,-0.1467571549,-0.1360072042,-0.3235333985,-0.1318670759,-0.093783566,-0.1384112471,-0.0053149844,-0.1650830439,0.0132483379,-0.1283242148,-0.1544967261,-0.0859246632,-0.1064144114,-0.3397894812,0.0527519067,-0.2324107448,0.1015061149,-0.1724980119,-0.1578482574,-0.1213474755,-0.0715722949
3.4913511953,-0.1581784698,0.0229937204,-0.2833144716,-0.0748912634,-0.03042834,-0.1841931255,-0.1155109478,-0.1581874746,-0.317880271,-0.0495947662,-0.2508918021,-0.1337321462,-0.0842072649,-0.125235578,0.1442569031,-0.0956439605,-0.1660597106,-0.0599670724,-0.1372294955,-0.3551016786,-0.1098255151,-0.1810120524,0.0369438199,-0.1469567607,-0.0793398939,-0.1508164541,-0.2473471234
